297374663002|Submitted (28-MAY-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
334353753001|Submitted (31-MAY-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
325994931002|Submitted (31-MAY-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
307743215002|Submitted (05-JUL-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
339636183002|Submitted (09-JUL-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
357422594002|Submitted (15-NOV-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
357428060002|Submitted (16-NOV-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
307743277002|Submitted (09-JUL-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
302608113001|Submitted (29-JUL-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
303226602002|Submitted (11-AUG-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
328801575002|Submitted (02-SEP-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
308826678002|Submitted (14-OCT-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
340544628002|Submitted (16-DEC-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex -FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
328802524002|Submitted (18-JAN-2011) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
347657233002|Submitted (11-APR-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
385145239002|Submitted (20-APR-2011) Genoscope - Centre National de Sequencage:	BP 191 91006 EVRY cedex - FRANCE (E-mail: seqref@genoscope.cns.fr -	Web: www.genoscope.cns.fr)
337757426001|Submitted (20-MAY-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
345528123002|Submitted (26-MAY-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
345528129002|Submitted (26-MAY-2011) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
395125967001|Submitted (11-JUL-2011) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
344166798002|Submitted (13-APR-2011) to the INSDC. Genoscope - Centre National	de Sequencage: BP 191 91006 EVRY cedex -FRANCE (E-mail:	seqref@genoscope.cns.fr - Web: www.genoscope.cns.fr)
260875665002|Unpublished
30407140004|Submitted (06-JUL-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
30407143002|Submitted (07-FEB-2002)
30407141002|Submitted (24-JAN-2003) Genoscope - Centre National de Sequencage	BP 191 91006 EVRY cedex. FRANCE
307777557002|Submitted (31-OCT-2008)
124390023002|Submitted (07-MAR-2006) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
400259594002|Submitted (14-MAY-2012) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
399566306001|Submitted (03-AUG-2012) Genoscope - Centre National de Sequencage:	BP 191 91006 EVRY cedex - FRANCE (E-mail: seqref@genoscope.cns.fr -	Web: www.genoscope.cns.fr)
399566438001|Submitted (06-AUG-2012) Genoscope - Centre National de Sequencage:	BP 191 91006 EVRY cedex - FRANCE (E-mail: seqref@genoscope.cns.fr -	Web: www.genoscope.cns.fr)
408819132001|Submitted (12-OCT-2012) Genoscope / CEA (Commissariat # l'#nergie	atomique et aux #nergies alternatives): BP 191 91006 EVRY cedex -	FRANCE (E-mail: seqref@genoscope.cns.fr - Web:	www.genoscope.cns.fr)
508078142002|Submitted (17-APR-2013) Genoscope / CEA (Commissariat a l'energie	atomique et aux energies alternatives): BP 191 91006 EVRY cedex -	FRANCE (E-mail: seqref@genoscope.cns.fr - Web:	www.genoscope.cns.fr)
444741395001|Submitted (30-JAN-2013) Genoscope / CEA (Commissariat # l'#nergie	atomique et aux #nergies alternatives): BP 191 91006 EVRY cedex -	FRANCE (E-mail: seqref@genoscope.cns.fr - Web:	www.genoscope.cns.fr)
507108065002|Submitted (22-MAY-2013) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
201066444003|Unpublished
226876299002|Submitted (19-NOV-2008) INRA Thonon & Institut Pasteur Paris
376315724002|Submitted (14-FEB-2012) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref.cns.fr - Web : www.genoscope.cns.fr)
452753569002|Submitted (27-FEB-2012) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
258684084002|Submitted (18-SEP-2009) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
258590833002|Submitted (15-SEP-2009) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
330751977002|Submitted (26-APR-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
330752104002|Submitted (04-MAY-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
330752226001|Submitted (04-MAY-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
330752781001|Submitted (05-MAY-2010) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
359329228002|Submitted (02-DEC-2010) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
371803400001|Submitted (07-JAN-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
371896921001|Submitted (06-JAN-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
371858602001|Submitted (07-JAN-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
371832495001|Submitted (06-JAN-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
379697498002|Submitted (08-MAR-2011) to the INSDC. Genoscope - Centre National	de Sequencage : BP 191 91006 EVRY cedex - FRANCE (E-mail :	seqref@genoscope.cns.fr - Web : www.genoscope.cns.fr)
388556823001|Submitted (27-MAY-2011) Genoscope - Centre National de Sequencage:	BP 191 91006 EVRY cedex - FRANCE (E-mail: seqref@genoscope.cns.fr -	Web: www.genoscope.cns.fr)
84619359001|Unpublished
84619362001|Unpublished
294478103002|Submitted (14-FEB-2010) University of Plymouth
29372489002|Submitted (06-FEB-2006) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
29372638002|Submitted (28-MAR-2003) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
86989057002|Submitted (06-FEB-2006) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
57434360002|Submitted (10-JAN-2005) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
91204517002|Submitted (05-JAN-2006) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
157888486002|Submitted (02-OCT-2006) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
120579045002|Submitted (03-JAN-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
166157033002|Submitted (19-JUL-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex -FRANCE (E-mail : seqref@genoscope.cns.fr -	Web : www.genoscope.cns.fr)
166157065002|Submitted (25-JAN-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
166157093002|Submitted (29-JAN-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
194685762002|Submitted (16-JUL-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
194360682002|Submitted (02-AUG-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
213032579002|Submitted (16-NOV-2007) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
226885212002|Submitted (15-APR-2008) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
239913335002|Submitted (01-JUL-2008) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
237945465002|Submitted (15-JUL-2008) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
4886311001|Submitted (02-JUN-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
5101933001|Submitted (11-JUN-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
5281069002|Submitted (25-JUN-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
5608500001|Submitted (23-JUL-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
5617296001|Submitted (23-JUL-1999) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
6997948001|Submitted (16-FEB-2000) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
7801714003|Submitted (12-APR-2000) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
7866643003|Submitted (12-APR-2000) Genoscope - Centre National de Sequencage :	BP 191 91006 EVRY cedex - FRANCE (E-mail : seqref@genoscope.cns.fr	- Web : www.genoscope.cns.fr)
